,rsi_200,sma_cross_f18_s200,retearn,sma_cross_f6_s50,sma_cross_f50_s200,close,adj close,sma_cross_f6_s100,sma_cross_f6_s24,ebitdamargin,sma_cross_f100_s200,sma_cross_f6_s200,adi,consolinc,atr_6,sma_cross_f24_s200,2_day_return,ebt,sma_cross_f24_s50,open,sma_cross_f18_s50,ema_18,atr_18,2_day_log_return,low,taxexp,ema_24,stoch_24,stoch_18,ema_6,sma_18,high
3551,52.30050239761545,1.7096615904595185,23913000000.0,0.2674439941897049,1.301380617931741,78.06999969482422,66.35054016113281,0.4448598575930873,-0.009462469040286692,0.14,1.1239647545283589,1.5688246121214462,204171605.63290796,5538000000.0,0.946698900512034,1.5782870811617329,-0.02180175312613042,8720000000.0,0.2769064632299916,78.48999786376953,0.40828097252777695,79.4342684673602,1.0109774185584302,-2.204292307448963,77.75,3182000000.0,79.30289395806244,45.83333333333334,17.091798007792885,79.29343148902214,79.67944420708551,78.58999633789062
3552,52.65585765306282,1.6417274958963761,23913000000.0,0.15997605952512114,1.284744522554206,78.9000015258789,67.05593872070311,0.3314328829435453,-0.08963963536366748,0.14,1.1132876991357818,1.4447205820793272,208926798.30597067,5538000000.0,0.9772486259963564,1.534360217442995,0.005992620411504834,8720000000.0,0.24961569488878865,77.95999908447266,0.3569829733421699,79.37802984194113,1.017589631606182,0.5974736075597065,77.95999908447266,3182000000.0,79.27066256348775,59.66669718424478,32.21293064943891,79.18102292812408,79.7316665649414,79.08999633789062
3553,53.12940499447701,1.6865796223078746,23913000000.0,0.3605083342634003,1.3011956971752028,80.0199966430664,68.0078125,0.5479632903663827,0.09012041396782422,0.14,1.1137407410722204,1.6617040314386031,213637282.3238932,5538000000.0,1.1027064762534742,1.5715836174707791,0.024977545226908315,8720000000.0,0.2703879202955761,78.83999633789062,0.38538392513267183,79.44560529469115,1.0571677480468975,2.467070525470838,78.7300033569336,3182000000.0,79.33060928985405,78.33328247070312,63.58534557740844,79.42072970382188,79.83944405449762,80.45999908447266
3554,53.41789295639354,1.7903107859194876,23913000000.0,0.6641738491585869,1.3365299429426756,80.70999908447266,68.59423065185547,0.8799451255816848,0.3481319105842715,0.14,1.1207586665195777,2.0007037921012625,220876619.18090123,5538000000.0,1.0805889336617494,1.652571881516991,0.022940399538523115,8720000000.0,0.3160419385743154,80.02999877929688,0.453780842976812,79.57869937782604,1.052325163194466,2.268122480163015,79.79000091552734,3182000000.0,79.44096047342354,89.83332316080731,82.9131467087815,79.78909238400782,79.94666629367406,80.76000213623047
3555,53.28890514241894,1.8545900488883829,23913000000.0,0.7985762333682374,1.3617176434389078,80.44000244140625,68.36477661132811,1.0356054636761345,0.4541828552594893,0.14,1.124688413131011,2.1602938768071454,221329596.4182174,5538000000.0,1.0504910323646088,1.706111021547656,0.005248760509367401,8720000000.0,0.34439337810874804,80.70999908447266,0.4928724054494751,79.6693628582029,1.043862738899157,0.5235033777194253,79.94999694824219,3182000000.0,79.52088383086219,82.22226674845794,75.35021488394555,79.97506668612165,80.01666641235352,80.8499984741211
3556,53.15989162762957,1.8838534244454619,23913000000.0,0.8153098558369294,1.3772436521431215,80.16999816894531,68.13529205322266,1.0669331048068074,0.4579484175910266,0.14,1.1256204031732435,2.192553507980051,216678948.86286384,5538000000.0,1.0320762672048824,1.7346050903890244,-0.006690632160237908,8720000000.0,0.3573614382459027,80.69000244140625,0.5066097723023404,79.72206131196526,1.0380927223717733,-0.6713114777650908,79.86000061035156,3182000000.0,79.57281297790881,76.7676316186965,67.7870693505611,80.03076139549984,80.04333284166124,80.80000305175781
3557,53.357445707993755,1.9525999628449708,23913000000.0,0.9335132325970504,1.4052297513019172,80.63999938964844,68.53474426269531,1.2078095962249762,0.5466415029800231,0.14,1.130933387673991,2.3387429838989675,219702287.9418233,5538000000.0,0.9983971945131832,1.7921014809189444,0.002486287197565273,8720000000.0,0.3868717296170274,80.16000366210938,0.5473702115430541,79.81868637277402,1.0265321172986015,0.24832014991140736,79.97000122070312,3182000000.0,79.658187890848,82.65304533653041,80.95237077578341,80.20482939382802,80.09666612413194,80.80000305175781
3558,53.256581580910606,1.9914372167873893,23913000000.0,0.9524091848162186,1.4251567641348686,80.43000030517578,68.35626220703125,1.2437682906892462,0.5492310559331628,0.14,1.1337976582618408,2.377565948951087,220818130.9151509,5538000000.0,0.998664328760986,1.8283348930179244,0.0032431351149910803,8720000000.0,0.4031781288830558,80.37999725341797,0.5662804526525207,79.8830352077637,1.0250581107820127,0.3237887495069813,79.83000183105469,3182000000.0,79.71993288399422,75.07004297678911,75.07004297678911,80.26916393992738,80.12611050075954,80.83000183105469
3559,53.298831155899364,2.033285901207435,23913000000.0,0.979355227609176,1.4464822169993707,80.52999877929688,68.44123077392578,1.288498409121786,0.5589500241287908,0.14,1.137339035486761,2.425837444608547,223839476.7135161,5538000000.0,0.9138865845957436,1.866887420479756,-0.0013640948807557285,8720000000.0,0.4204052034803851,80.36000061035156,0.5868036842080642,79.95113663634612,0.9953325415035414,-0.13650261051258994,80.12000274658203,3182000000.0,79.78473815561844,77.87112092270803,77.87112092270803,80.34368817974723,80.14277691311305,80.61000061035156
3560,53.39197865037836,2.0891961918919435,23913000000.0,1.0411044348800689,1.4726415115291474,80.75,68.62824249267578,1.3710269020211,0.5978181680790584,0.14,1.1427190443881161,2.513745946409216,226330906.48975,5538000000.0,0.903238566183302,1.9159277783301576,0.003978611135273535,8720000000.0,0.44328626680101024,80.44999694824219,0.6165546803627961,80.03522751673074,0.9872584266489608,0.3970717392484779,80.12000274658203,3182000000.0,79.86195910316896,84.03362062885877,84.03362062885877,80.45977727124802,80.13777711656358,80.97000122070312
